Kingdom, PhyName, ClaName, OrdName, FamName, GenName, Spcname, SpcInfraepithet, Spcrecid, SpcStatus
Animalia, CHORDATA, MAMMALIA, ARTIODACTYLA, ANTILOCAPRIDAE, Antilocapra, americana, peninsularis, 1679, A
Animalia, CHORDATA, MAMMALIA, ARTIODACTYLA, BOVIDAE, Antilope, cervicapra, NULL, 1681, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Agapornis, roseicollis, NULL, 666, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Agapornis, swindernianus, NULL, 667, A
Animalia, CHORDATA, MAMMALIA, CARNIVORA, PROCYONIDAE, Bassaricyon, gabbii, NULL, 2609, A
Animalia, CHORDATA, MAMMALIA, CARNIVORA, PROCYONIDAE, Bassariscus, sumichrasti, NULL, 2613, A
Animalia, CHORDATA, REPTILIA, TESTUDINES, GEOEMYDIDAE, Batagur, baska, NULL, 2614, A
Animalia, CHORDATA, AVES, PASSERIFORMES, PLOCEIDAE, Anomalospiza, imberbis, NULL, 1548, A
Animalia, CHORDATA, MAMMALIA, RODENTIA, ANOMALURIDAE, Anomalurus, beecrofti, NULL, 1549, A
Animalia, CHORDATA, MAMMALIA, RODENTIA, ANOMALURIDAE, Anomalurus, derbianus, NULL, 1550, A
Animalia, CHORDATA, MAMMALIA, RODENTIA, ANOMALURIDAE, Anomalurus, pelii, NULL, 1551, A
Animalia, CHORDATA, AVES, GRUIFORMES, GRUIDAE, Balearica, pavonina, NULL, 2536, A
Animalia, CHORDATA, AVES, GRUIFORMES, GRUIDAE, Balearica, regulorum, NULL, 2537, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Anorrhinus, galeritus, NULL, 1561, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Anorrhinus, tickelli, NULL, 1562, A
Animalia, CHORDATA, AVES, ANSERIFORMES, ANATIDAE, Anser, albifrons, gambelli, 1572, A
Animalia, CHORDATA, AVES, APODIFORMES, TROCHILIDAE, Aphantochroa, cirrochloris, NULL, 1853, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Aprosmictus, erythropterus, NULL, 1931, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Aprosmictus, jonquillaceus, NULL, 1932, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Aquila, verreauxii, NULL, 1960, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Aquila, nipalensis, NULL, 1957, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Aquila, pomarina, NULL, 1958, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Aquila, rapax, NULL, 1959, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Aquila, clanga, NULL, 1954, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Aquila, gurneyi, NULL, 1955, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Aquila, heliaca, NULL, 1956, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Aquila, adalberti, NULL, 1951, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Aquila, audax, NULL, 1952, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Aquila, chrysaetos, NULL, 1953, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Ara, rubrogenys, NULL, 1974, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Ara, severus, NULL, 1975, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Ara, glaucogularis, NULL, 1968, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Ara, macao, NULL, 1969, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Ara, militaris, NULL, 1972, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Ara, ambiguus, NULL, 1963, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Ara, ararauna, NULL, 1964, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Ara, chloropterus, NULL, 1966, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Berenicornis, comatus, NULL, 145, A
Animalia, CHORDATA, MAMMALIA, RODENTIA, CUNICULIDAE, Cuniculus, paca, NULL, 699, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Primolius, auricollis, NULL, 1965, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Primolius, couloni, NULL, 1967, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Primolius, maracana, NULL, 1971, A
Animalia, CHORDATA, MAMMALIA, PRIMATES, ATELIDAE, Brachyteles, arachnoides, NULL, 2993, A
Animalia, CHORDATA, MAMMALIA, PRIMATES, ATELIDAE, Brachyteles, hypoxanthus, NULL, 2994, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Bradypodion, setaroi, NULL, 3012, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Bradypodion, spinosum, NULL, 3013, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Bradypodion, thamnobates, NULL, 3017, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Bradypodion, dracomontanum, NULL, 3003, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Bradypodion, nemorale, NULL, 3009, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Bradypodion, pumilum, NULL, 3011, A
Animalia, CHORDATA, MAMMALIA, PILOSA, BRADYPODIDAE, Bradypus, variegatus, NULL, 3038, A
Animalia, CHORDATA, AVES, ANSERIFORMES, ANATIDAE, Branta, sandvicensis, NULL, 3061, A
Animalia, CHORDATA, AVES, ANSERIFORMES, ANATIDAE, Branta, canadensis, NULL, 3057, A
Animalia, CHORDATA, AVES, ANSERIFORMES, ANATIDAE, Branta, canadensis, leucopareia, 3058, A
Animalia, CHORDATA, AVES, ANSERIFORMES, ANATIDAE, Branta, ruficollis, NULL, 3060, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, vadoni, NULL, 3110, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, valerieae, NULL, 3111, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, lolontany, NULL, 3103, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, nasus, NULL, 3104, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, therezieni, NULL, 3108, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, karchei, NULL, 3099, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, lambertoni, NULL, 3100, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, lineata, NULL, 3102, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, brygooi, NULL, 3096, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, dentata, NULL, 3097, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, griveaudi, NULL, 3098, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, bekolosy, NULL, 3093, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, betschi, NULL, 3094, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, bonsi, NULL, 3095, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, thieli, NULL, 3089, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, ambreensis, NULL, 3090, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, antakarana, NULL, 3091, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, minima, NULL, 3086, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, stumpffi, NULL, 3087, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, superciliaris, NULL, 3088, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, perarmata, NULL, 3083, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, decaryi, NULL, 3084, A
Animalia, CHORDATA, REPTILIA, SAURIA, CHAMAELEONIDAE, Brookesia, ebenaui, NULL, 3085, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Brotogeris, versicolurus, NULL, 3119, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Brotogeris, pyrrhoptera, NULL, 3116, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Brotogeris, sanctithomae, NULL, 3117, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Brotogeris, tirica, NULL, 3118, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Brotogeris, chrysoptera, NULL, 3113, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Brotogeris, cyanoptera, NULL, 3114, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Brotogeris, jugularis, NULL, 3115, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, PSITTACIDAE, Brotogeris, chiriri, NULL, 3112, A
Animalia, CHORDATA, AVES, PASSERIFORMES, PLOCEIDAE, Bubalornis, albirostris, NULL, 3124, A
Animalia, CHORDATA, MAMMALIA, ARTIODACTYLA, BOVIDAE, Bubalus, quarlesi, NULL, 3128, A
Animalia, CHORDATA, MAMMALIA, ARTIODACTYLA, BOVIDAE, Bubalus, arnee, NULL, 3125, A
Animalia, CHORDATA, MAMMALIA, ARTIODACTYLA, BOVIDAE, Bubalus, depressicornis, NULL, 3126, A
Animalia, CHORDATA, MAMMALIA, ARTIODACTYLA, BOVIDAE, Bubalus, mindorensis, NULL, 3127, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, virginianus, NULL, 3143, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, vosseleri, NULL, 3144, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, poensis, NULL, 3140, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, shelleyi, NULL, 3141, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, sumatranus, NULL, 3142, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, leucostictus, NULL, 3137, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, nipalensis, NULL, 3138, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, philippensis, NULL, 3139, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, capensis, NULL, 3134, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, coromandus, NULL, 3135, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, lacteus, NULL, 3136, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, africanus, NULL, 3130, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, ascalaphus, NULL, 3131, A
Animalia, CHORDATA, AVES, STRIGIFORMES, STRIGIDAE, Bubo, bubo, NULL, 3133, A
Animalia, CHORDATA, AVES, CICONIIFORMES, ARDEIDAE, Bubulcus, ibis, NULL, 3145, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Buceros, bicornis, homrai, 3154, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Buceros, rhinoceros, rhinoceros, 3155, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Buceros, hydrocorax, hydrocorax, 3156, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Buceros, bicornis, NULL, 3150, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Buceros, hydrocorax, NULL, 3151, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Buceros, rhinoceros, NULL, 3152, A
Animalia, CHORDATA, MAMMALIA, ARTIODACTYLA, BOVIDAE, Budorcas, taxicolor, NULL, 3160, A
Animalia, CHORDATA, AMPHIBIA, ANURA, BUFONIDAE, Bufo, superciliaris, NULL, 3174, A
Animalia, CHORDATA, AMPHIBIA, ANURA, BUFONIDAE, Bufo, mauritanicus, NULL, 3171, A
Animalia, CHORDATA, AMPHIBIA, ANURA, BUFONIDAE, Bufo, periglenes, NULL, 3172, A
Animalia, CHORDATA, AMPHIBIA, ANURA, BUFONIDAE, Bufo, retiformis, NULL, 3173, A
Animalia, CHORDATA, AVES, CHARADRIIFORMES, BURHINIDAE, Burhinus, bistriatus, NULL, 3335, A
Animalia, CHORDATA, MAMMALIA, DIPROTODONTIA, BURRAMYIDAE, Burramys, parvus, NULL, 3339, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Busarellus, nigricollis, NULL, 3340, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Butastur, teesa, NULL, 3344, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Butastur, indicus, NULL, 3341, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Butastur, liventer, NULL, 3342, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Butastur, rufipennis, NULL, 3343, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, swainsoni, NULL, 3370, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, jamaicensis, NULL, 3356, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, magnirostris, NULL, 3360, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, platypterus, NULL, 3362, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, brachyurus, NULL, 3352, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, buteo, NULL, 3353, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, galapagoensis, NULL, 3354, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, augur, NULL, 3349, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, auguralis, NULL, 3350, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, brachypterus, NULL, 3351, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, albicaudatus, NULL, 3345, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, albigula, NULL, 3346, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteo, albonotatus, NULL, 3347, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteogallus, urubitinga, NULL, 3376, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteogallus, anthracinus, NULL, 3373, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteogallus, meridionalis, NULL, 3374, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Buteogallus, subtilis, NULL, 3375, A
Animalia, CHORDATA, MAMMALIA, CINGULATA, DASYPODIDAE, Cabassous, centralis, NULL, 3412, A
Animalia, CHORDATA, MAMMALIA, CINGULATA, DASYPODIDAE, Cabassous, tatouay, NULL, 3414, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, CACATUIDAE, Cacatua, sanguinea, NULL, 3432, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, CACATUIDAE, Cacatua, sulphurea, NULL, 3433, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, CACATUIDAE, Cacatua, moluccensis, NULL, 3429, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, CACATUIDAE, Cacatua, ophthalmica, NULL, 3430, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, CACATUIDAE, Cacatua, pastinator, NULL, 3431, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, CACATUIDAE, Cacatua, goffiniana, NULL, 3426, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, CACATUIDAE, Cacatua, haematuropygia, NULL, 3427, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, CACATUIDAE, Cacatua, leadbeateri, NULL, 3428, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, CACATUIDAE, Cacatua, alba, NULL, 3423, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, CACATUIDAE, Cacatua, ducorpsii, NULL, 3424, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, CACATUIDAE, Cacatua, galerita, NULL, 3425, A
Animalia, CHORDATA, ACTINOPTERYGII, CYPRINIFORMES, CYPRINIDAE, Caecobarbus, geertsi, NULL, 3449, A
Animalia, CHORDATA, REPTILIA, CROCODYLIA, ALLIGATORIDAE, Caiman, crocodilus, crocodilus, 3456, A
Animalia, CHORDATA, REPTILIA, CROCODYLIA, ALLIGATORIDAE, Caiman, crocodilus, fuscus, 3457, A
Animalia, CHORDATA, REPTILIA, CROCODYLIA, ALLIGATORIDAE, Caiman, crocodilus, apaporiensis, 3453, A
Animalia, CHORDATA, REPTILIA, CROCODYLIA, ALLIGATORIDAE, Caiman, latirostris, NULL, 3454, A
Animalia, CHORDATA, REPTILIA, CROCODYLIA, ALLIGATORIDAE, Caiman, yacare, NULL, 3455, A
Animalia, CHORDATA, AVES, ANSERIFORMES, ANATIDAE, Cairina, moschata, NULL, 3459, A
Animalia, CHORDATA, AVES, PSITTACIFORMES, CACATUIDAE, Callocephalon, fimbriatum, NULL, 3586, A
Animalia, CHORDATA, AVES, COLUMBIFORMES, COLUMBIDAE, Caloenas, nicobarica, NULL, 3607, A
Animalia, CHORDATA, MAMMALIA, PILOSA, MEGALONYCHIDAE, Choloepus, hoffmanni, NULL, 4778, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Chondrohierax, uncinatus, wilsonii, 4781, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Chondrohierax, uncinatus, NULL, 4780, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, virgatus, NULL, 136, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, toussenelii, NULL, 132, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, trinotatus, NULL, 133, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, trivirgatus, NULL, 134, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, striatus, NULL, 129, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, superciliosus, NULL, 130, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, tachiro, NULL, 131, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, rufitorques, NULL, 126, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, rufiventris, NULL, 127, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, soloensis, NULL, 128, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, poliogaster, NULL, 123, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, princeps, NULL, 124, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, rhodogaster, NULL, 125, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, novaehollandiae, NULL, 120, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, ovampensis, NULL, 121, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, poliocephalus, NULL, 122, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, minullus, NULL, 117, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, nanus, NULL, 118, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, nisus, NULL, 119, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, melanochlamys, NULL, 114, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, melanoleucus, NULL, 115, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, meyerianus, NULL, 116, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, imitator, NULL, 111, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, luteoschistaceus, NULL, 112, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, madagascariensis, NULL, 113, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, haplochrous, NULL, 108, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, henicogrammus, NULL, 109, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, henstii, NULL, 110, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, griseiceps, NULL, 105, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, gularis, NULL, 106, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, gundlachi, NULL, 107, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, fasciatus, NULL, 102, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, francesii, NULL, 103, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, gentilis, NULL, 104, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, cooperii, NULL, 98, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, erythrauchen, NULL, 99, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, erythropus, NULL, 101, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, castanilius, NULL, 94, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, cirrocephalus, NULL, 96, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, collaris, NULL, 97, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, brachyurus, NULL, 91, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, brevipes, NULL, 92, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, butleri, NULL, 93, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, albogularis, NULL, 88, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, badius, NULL, 89, A
Animalia, CHORDATA, AVES, FALCONIFORMES, ACCIPITRIDAE, Accipiter, bicolor, NULL, 90, A
Animalia, CHORDATA, MAMMALIA, CHIROPTERA, PTEROPODIDAE, Acerodon, leucotis, NULL, 140, A
Animalia, CHORDATA, MAMMALIA, CHIROPTERA, PTEROPODIDAE, Acerodon, mackloti, NULL, 142, A
Animalia, CHORDATA, MAMMALIA, CHIROPTERA, PTEROPODIDAE, Acerodon, celebensis, NULL, 137, A
Animalia, CHORDATA, MAMMALIA, CHIROPTERA, PTEROPODIDAE, Acerodon, humilis, NULL, 138, A
Animalia, CHORDATA, MAMMALIA, CHIROPTERA, PTEROPODIDAE, Acerodon, jubatus, NULL, 139, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Aceros, nipalensis, NULL, 150, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Aceros, waldeni, NULL, 154, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Aceros, cassidix, NULL, 144, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Aceros, corrugatus, NULL, 146, A
Animalia, CHORDATA, AVES, CORACIIFORMES, BUCEROTIDAE, Aceros, leucocephalus, NULL, 148, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Tanacetipathes, squamosa, NULL, 1761, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Tanacetipathes, tanacetum, NULL, 1765, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Tanacetipathes, thamnea, NULL, 1768, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Tanacetipathes, barbadensis, NULL, 1690, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Tanacetipathes, hirta, NULL, 1723, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Tanacetipathes, spinescens, NULL, 1759, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, SCHIZOPATHIDAE, Parantipathes, euantha, NULL, 2625, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ANTHEMIPHYLLIIDAE, Anthemiphyllia, dentata, NULL, 1597, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ANTHEMIPHYLLIIDAE, Anthemiphyllia, frustum, NULL, 1598, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ANTHEMIPHYLLIIDAE, Anthemiphyllia, pacifica, NULL, 1599, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, FAVIIDAE, Barabattoia, amicorum, NULL, 2550, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, FAVIIDAE, Barabattoia, laddi, NULL, 2551, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, FAVIIDAE, Barabattoia, mirabilis, NULL, 2552, A
