ComName,LangShort,RecId,Rank,Designation,ReferenceID
北普度鹿,ZHO,5742,SPECIES,CITES_EU,
豚鹿,ZHO,3218,SPECIES,CITES_EU,
马鹿柏柏尔亚种,ZHO,12327,SUBSPECIES,CITES_EU,
赤短角鹿哥斯达黎加亚种,ZHO,12217,SUBSPECIES,CITES_EU,
白尾鹿玛雅亚种,ZHO,12333,SUBSPECIES,CITES_EU,
 南美山鹿属,ZHO,1938,GENUS,CITES_EU,
黑麂,ZHO,8941,SPECIES,CITES_EU,
越南大麂,ZHO,34430,SPECIES,CITES_EU,
南美草原鹿,ZHO,8832,SPECIES,CITES_EU,
普度鹿,ZHO,10291,SPECIES,CITES_EU,
泽鹿,ZHO,10612,SPECIES,CITES_EU,
坡鹿,ZHO,4547,SPECIES,CITES_EU,
长颈鹿,ZHO,98186,SPECIES,CITES_EU,
倭河马,ZHO,11049,SPECIES,CITES_EU,
河马,ZHO,9229,SPECIES,CITES_EU,
麝属,ZHO,1558,GENUS,CITES_EU,
鹿豚,ZHO,3372,SPECIES,CITES_EU,
伯拉巴图鹿豚,ZHO,8703,SPECIES,CITES_EU,
西里伯斯鹿豚,ZHO,7226,SPECIES,CITES_EU,
托吉安鹿豚,ZHO,6992,SPECIES,CITES_EU,
姬猪,ZHO,7791,SPECIES,CITES_EU,
草原西貒,ZHO,8725,SPECIES,CITES_EU,
小熊猫,ZHO,7583,SPECIES,CITES_EU,
薮犬,ZHO,7041,SPECIES,CITES_EU,
狼,ZHO,4442,SPECIES,CITES_EU,
食蟹狐狼,ZHO,5656,SPECIES,CITES_EU,
鬃狼,ZHO,6975,SPECIES,CITES_EU,
豺,ZHO,5289,SPECIES,CITES_EU,
厄瓜多尔狐狼,ZHO,8023,SPECIES,CITES_EU,
达尔文狐狼,ZHO,7195,SPECIES,CITES_EU,
阿根廷狐狼,ZHO,8142,SPECIES,CITES_EU,
巴拉圭狐狼,ZHO,8201,SPECIES,CITES_EU,
亚洲胡狼,ZHO,9412,SPECIES,CITES_EU,
孟加拉狐,ZHO,7752,SPECIES,CITES_EU,
赤狐阿富汗亚种,ZHO,12245,SUBSPECIES,CITES_EU,
赤狐西藏亚种,ZHO,12177,SUBSPECIES,CITES_EU,
赤狐旁遮普亚种,ZHO,12174,SUBSPECIES,CITES_EU,
阿富汗狐,ZHO,9199,SPECIES,CITES_EU,
耳廓狐,ZHO,8895,SPECIES,CITES_EU,
马岛獴,ZHO,9088,SPECIES,CITES_EU,
尖吻灵猫,ZHO,7930,SPECIES,CITES_EU,
马岛灵猫,ZHO,8387,SPECIES,CITES_EU,
猎豹,ZHO,8935,SPECIES,CITES_EU,
狞猫,ZHO,4645,SPECIES,CITES_EU,
金猫,ZHO,8985,SPECIES,CITES_EU,
黑足猫,ZHO,6355,SPECIES,CITES_EU,
细腰猫,ZHO,98337,SPECIES,CITES_EU,
乔氏猫,ZHO,3167,SPECIES,CITES_EU,
南小斑虎猫,ZHO,98882,SPECIES,CITES_EU,
安第斯山猫,ZHO,98335,SPECIES,CITES_EU,
虎猫,ZHO,10120,SPECIES,CITES_EU,
北小斑虎猫,ZHO,3399,SPECIES,CITES_EU,
长尾虎猫,ZHO,4427,SPECIES,CITES_EU,
伊比利亚猞猁,ZHO,8879,SPECIES,CITES_EU,
巽他云豹,ZHO,35601,SPECIES,CITES_EU,
云豹,ZHO,10199,SPECIES,CITES_EU,
狮,ZHO,6353,SPECIES,CITES_EU,
美洲豹,ZHO,6385,SPECIES,CITES_EU,
豹,ZHO,8619,SPECIES,CITES_EU,
虎,ZHO,6047,SPECIES,CITES_EU,
雪豹,ZHO,32743,SPECIES,CITES_EU,
云猫,ZHO,7454,SPECIES,CITES_EU,
豹猫指名亚种,ZHO,12271,SUBSPECIES,CITES_EU,
扁头猫,ZHO,9833,SPECIES,CITES_EU,
锈斑猫,ZHO,9151,SPECIES,CITES_EU,
黑珊瑚目 ,ZHO,50,ORDER,CITES_EU,
美洲狮,ZHO,6330,SPECIES,CITES_EU,
灰獴,ZHO,10277,SPECIES,CITES_EU,
短尾獴,ZHO,7168,SPECIES,CITES_EU,
红颊獴,ZHO,6973,SPECIES,CITES_EU,
红颊獴云南亚种,ZHO,12195,SUBSPECIES,CITES_EU,
赤獴,ZHO,6814,SPECIES,CITES_EU,
食蟹獴,ZHO,11150,SPECIES,CITES_EU,
纹颈獴,ZHO,8897,SPECIES,CITES_EU,
鬣狗,ZHO,10154,SPECIES,CITES_EU,
土狼,ZHO,7432,SPECIES,CITES_EU,
巴塔哥尼亚獾臭鼬,ZHO,9154,SPECIES,CITES_EU,
扎伊尔小爪水獭,ZHO,12219,SUBSPECIES,CITES_EU,
小爪水獭,ZHO,37340,SPECIES,CITES_EU,
海獭南方亚种,ZHO,12273,SUBSPECIES,CITES_EU,
秘鲁水獭,ZHO,7817,SPECIES,CITES_EU,
长尾水獭,ZHO,4391,SPECIES,CITES_EU,
智利水獭,ZHO,5716,SPECIES,CITES_EU,
欧亚水獭,ZHO,10941,SPECIES,CITES_EU,
日本水獭,ZHO,3348,SPECIES,CITES_EU,
江獭,ZHO,7181,SPECIES,CITES_EU,
大水獭,ZHO,6787,SPECIES,CITES_EU,
黑眉蛛猴,ZHO,12214,SUBSPECIES,CITES_EU,
黑足鼬,ZHO,10039,SPECIES,CITES_EU,
狐鼬,ZHO,6048,SPECIES,CITES_EU,
黄喉貂,ZHO,8053,SPECIES,CITES_EU,
石貂北方亚种,ZHO,12265,SUBSPECIES,CITES_EU,
格氏貂,ZHO,7173,SPECIES,CITES_EU,
蜜獾,ZHO,9613,SPECIES,CITES_EU,
香鼬,ZHO,10866,SPECIES,CITES_EU,
白鼬南疆亚种,ZHO,12172,SUBSPECIES,CITES_EU,
黄腹鼬,ZHO,3096,SPECIES,CITES_EU,
黄鼬,ZHO,6268,SPECIES,CITES_EU,
海象,ZHO,9179,SPECIES,CITES_EU,
北美毛皮海狮,ZHO,8609,SPECIES,CITES_EU,
毛皮海狮属,ZHO,1177,GENUS,CITES_EU,
僧海豹属,ZHO,1136,GENUS,CITES_EU,
南象海豹,ZHO,5907,SPECIES,CITES_EU,
白鼻浣熊,ZHO,9172,SPECIES,CITES_EU,
南浣熊巴西亚种,ZHO,12253,SUBSPECIES,CITES_EU,
蜜熊,ZHO,10012,SPECIES,CITES_EU,
大熊猫,ZHO,3057,SPECIES,CITES_EU,
马来熊,ZHO,8151,SPECIES,CITES_EU,
懒熊,ZHO,7567,SPECIES,CITES_EU,
南美熊,ZHO,10071,SPECIES,CITES_EU,
棕熊,ZHO,9829,SPECIES,CITES_EU,
棕熊喜马拉雅亚种,ZHO,12206,SUBSPECIES,CITES_EU,
黑熊,ZHO,3570,SPECIES,CITES_EU,
赤蛛猴,ZHO,68346,SUBSPECIES,CITES_EU,
斑林狸,ZHO,7442,SPECIES,CITES_EU,
獭灵猫,ZHO,10884,SPECIES,CITES_EU,
缟椰子猫,ZHO,6327,SPECIES,CITES_EU,
条纹林狸,ZHO,3285,SPECIES,CITES_EU,
熊狸,ZHO,10356,SPECIES,CITES_EU,
非洲灵猫,ZHO,10223,SPECIES,CITES_EU,
花面狸,ZHO,4655,SPECIES,CITES_EU,
椰子狸,ZHO,4282,SPECIES,CITES_EU,
杰氏椰子猫,ZHO,6090,SPECIES,CITES_EU,
马拉巴尔灵猫,ZHO,3685,SPECIES,CITES_EU,
大灵猫,ZHO,11288,SPECIES,CITES_EU,
小灵猫,ZHO,8845,SPECIES,CITES_EU,
北极露脊鲸,ZHO,7903,SPECIES,CITES_EU,
露脊鲸属,ZHO,923,GENUS,CITES_EU,
小须鲸,ZHO,8288,SPECIES,CITES_EU,
南极须鲸,ZHO,6477,SPECIES,CITES_EU,
塞鲸,ZHO,3975,SPECIES,CITES_EU,
布氏鲸,ZHO,6352,SPECIES,CITES_EU,
蓝鲸,ZHO,10905,SPECIES,CITES_EU,
大村鲸,ZHO,4329,SPECIES,CITES_EU,
长须鲸,ZHO,9445,SPECIES,CITES_EU,
大翅鲸,ZHO,3052,SPECIES,CITES_EU,
伊洛瓦底江豚,ZHO,9382,SPECIES,CITES_EU,
矮鳍海豚,ZHO,11005,SPECIES,CITES_EU,
驼海豚属,ZHO,2686,GENUS,CITES_EU,
白海豚属,ZHO,1286,GENUS,CITES_EU,
灰鲸,ZHO,5138,SPECIES,CITES_EU,
白鱀豚,ZHO,4061,SPECIES,CITES_EU,
侏露脊鲸,ZHO,8608,SPECIES,CITES_EU,
窄脊江豚,ZHO,68342,SPECIES,CITES_EU,
印太江豚,ZHO,9803,SPECIES,CITES_EU,
加湾鼠海豚,ZHO,5652,SPECIES,CITES_EU,
抹香鲸,ZHO,10761,SPECIES,CITES_EU,
恒河豚属,ZHO,944,GENUS,CITES_EU,
贝喙鲸属,ZHO,2499,GENUS,CITES_EU,
巨齿鲸属,ZHO,2683,GENUS,CITES_EU,
白线蝠,ZHO,11224,SPECIES,CITES_EU,
鬃毛利齿狐蝠,ZHO,9506,SPECIES,CITES_EU,
鲁克狐蝠,ZHO,4040,SPECIES,CITES_EU,
冲绳狐蝠,ZHO,3627,SPECIES,CITES_EU,
马里亚那狐蝠,ZHO,8325,SPECIES,CITES_EU,
东加罗林狐蝠,ZHO,10438,SPECIES,CITES_EU,
帛琉狐蝠,ZHO,3198,SPECIES,CITES_EU,
绒狐蝠,ZHO,3370,SPECIES,CITES_EU,
萨摩亚狐蝠,ZHO,8274,SPECIES,CITES_EU,
海岛狐蝠,ZHO,9577,SPECIES,CITES_EU,
科雷斯狐蝠,ZHO,5781,SPECIES,CITES_EU,
雅浦狐蝠,ZHO,7938,SPECIES,CITES_EU,
利齿狐蝠属,ZHO,1427,GENUS,CITES_EU,
狐蝠属,ZHO,1185,GENUS,CITES_EU,
大犰狳,ZHO,4416,SPECIES,CITES_EU,
纳氏毛犰狳,ZHO,5522,SPECIES,CITES_EU,
阿根廷裸尾犰狳,ZHO,9146,SPECIES,CITES_EU,
长尾狭足袋鼩,ZHO,8373,SPECIES,CITES_EU,
沙丘狭足袋鼩,ZHO,5227,SPECIES,CITES_EU,
蓬毛兔袋鼠,ZHO,10717,SPECIES,CITES_EU,
纹兔袋鼠,ZHO,7642,SPECIES,CITES_EU,
辔甲尾袋鼠,ZHO,6067,SPECIES,CITES_EU,
灰树袋鼠,ZHO,3236,SPECIES,CITES_EU,
拟熊树袋鼠,ZHO,3121,SPECIES,CITES_EU,
南灰袋貂,ZHO,4886,SPECIES,CITES_EU,
密米卡灰袋貂,ZHO,4443,SPECIES,CITES_EU,
灰袋貂,ZHO,5013,SPECIES,CITES_EU,
马努斯斑袋貂,ZHO,6401,SPECIES,CITES_EU,
斑袋貂,ZHO,6082,SPECIES,CITES_EU,
巴布亚斑袋貂,ZHO,8763,SPECIES,CITES_EU,
草原袋鼠属,ZHO,814,GENUS,CITES_EU,
昆士兰毛吻袋熊,ZHO,5983,SPECIES,CITES_EU,
粗毛兔,ZHO,8697,SPECIES,CITES_EU,
火山兔,ZHO,10330,SPECIES,CITES_EU,
原针鼹属,ZHO,1772,GENUS,CITES_EU,
纹袋狸,ZHO,6211,SPECIES,CITES_EU,
兔耳袋狸,ZHO,7185,SPECIES,CITES_EU,
非洲野驴,ZHO,3255,SPECIES,CITES_EU,
格氏斑马,ZHO,4156,SPECIES,CITES_EU,
亚洲野驴指名亚种,ZHO,12227,SUBSPECIES,CITES_EU,
亚洲野驴印度亚种,ZHO,12335,SUBSPECIES,CITES_EU,
亚洲野驴戈壁亚种,ZHO,101272,SUBSPECIES,CITES_EU,
野马,ZHO,9902,SPECIES,CITES_EU,
亚洲野驴,ZHO,11193,SPECIES,CITES_EU,
藏野驴,ZHO,7035,SPECIES,CITES_EU,
山斑马哈氏亚种,ZHO,12300,SUBSPECIES,CITES_EU,
山斑马指名亚种,ZHO,12266,SUBSPECIES,CITES_EU,
蚺科,ZHO,377,FAMILY,CITES_EU,
白犀指名亚种,ZHO,12296,SUBSPECIES,CITES_EU,
南美貘,ZHO,3928,SPECIES,CITES_EU,
印度穿山甲,ZHO,9849,SPECIES,CITES_EU,
菲律宾穿山甲,ZHO,5098,SPECIES,CITES_EU,
大穿山甲,ZHO,11136,SPECIES,CITES_EU,
马来穿山甲,ZHO,5034,SPECIES,CITES_EU,
中华穿山甲,ZHO,5373,SPECIES,CITES_EU,
南非穿山甲,ZHO,6617,SPECIES,CITES_EU,
长尾穿山甲,ZHO,6723,SPECIES,CITES_EU,
树穿山甲,ZHO,4085,SPECIES,CITES_EU,
穿山甲属,ZHO,2224,GENUS,CITES_EU,
倭三趾树懒,ZHO,54736,SPECIES,CITES_EU,
褐喉三趾树懒,ZHO,5257,SPECIES,CITES_EU,
食蚁兽,ZHO,4631,SPECIES,CITES_EU,
墨西哥食蚁兽,ZHO,4209,SPECIES,CITES_EU,
雷蛇科,ZHO,248,FAMILY,CITES_EU,
长毛吼猴,ZHO,5936,SPECIES,CITES_EU,
懒吼猴,ZHO,10519,SPECIES,CITES_EU,
仙人掌科 ,ZHO,12491,FAMILY,CITES_EU,
绒毛蛛猴,ZHO,10078,SPECIES,CITES_EU,
北绒毛蛛猴,ZHO,5882,SPECIES,CITES_EU,
黄尾绒毛猴,ZHO,4996,SPECIES,CITES_EU,
节尾猴,ZHO,8992,SPECIES,CITES_EU,
白耳狨,ZHO,4190,SPECIES,CITES_EU,
黄冠狨,ZHO,7641,SPECIES,CITES_EU,
狮面狨属,ZHO,2522,GENUS,CITES_EU,
黑白狨,ZHO,5931,SPECIES,CITES_EU,
斑狨,ZHO,6142,SPECIES,CITES_EU,
白足狨,ZHO,8966,SPECIES,CITES_EU,
马氏狨,ZHO,4273,SPECIES,CITES_EU,
棉顶狨,ZHO,4999,SPECIES,CITES_EU,
中美洲松鼠猴,ZHO,6620,SPECIES,CITES_EU,
敏白眉猴,ZHO,5226,SPECIES,CITES_EU,
黛安娜长尾猴,ZHO,10615,SPECIES,CITES_EU,
宽白眉长尾猴,ZHO,6568,SPECIES,CITES_EU,
狮尾猴,ZHO,11089,SPECIES,CITES_EU,
北非猕猴,ZHO,6923,SPECIES,CITES_EU,
鬼狒,ZHO,6623,SPECIES,CITES_EU,
山魈,ZHO,7079,SPECIES,CITES_EU,
长鼻猴,ZHO,10415,SPECIES,CITES_EU,
彭氏疣猴,ZHO,4754,SPECIES,CITES_EU,
塔纳疣猴,ZHO,6368,SPECIES,CITES_EU,
门岛叶猴,ZHO,8236,SPECIES,CITES_EU,
白臀叶猴属,ZHO,1718,GENUS,CITES_EU,
金丝猴属,ZHO,1836,GENUS,CITES_EU,
克什米尔灰叶猴,ZHO,4844,SPECIES,CITES_EU,
南平原灰叶猴,ZHO,10264,SPECIES,CITES_EU,
北平原灰叶猴,ZHO,11082,SPECIES,CITES_EU,
德赖灰叶猴,ZHO,7895,SPECIES,CITES_EU,
黑足灰叶猴,ZHO,4349,SPECIES,CITES_EU,
缨冠灰叶猴,ZHO,9670,SPECIES,CITES_EU,
喜山长尾叶猴,ZHO,3541,SPECIES,CITES_EU,
豚尾叶猴,ZHO,7516,SPECIES,CITES_EU,
金叶猴,ZHO,9479,SPECIES,CITES_EU,
戴帽叶猴,ZHO,6140,SPECIES,CITES_EU,
肖氏乌叶猴,ZHO,10221,SPECIES,CITES_EU,
指猴,ZHO,10504,SPECIES,CITES_EU,
山地大猩猩,ZHO,3913,SPECIES,CITES_EU,
大猩猩,ZHO,7116,SPECIES,CITES_EU,
黑猩猩属,ZHO,1562,GENUS,CITES_EU,
苏门答腊猩猩,ZHO,8203,SPECIES,CITES_EU,
婆罗洲猩猩,ZHO,7106,SPECIES,CITES_EU,
达班努里猩猩,ZHO,101289,SPECIES,CITES_EU,
真鲨科,ZHO,398,FAMILY,CITES_EU,
跗蛙科,ZHO,100265,FAMILY,CITES_EU,
蜂猴属,ZHO,1973,GENUS,CITES_EU,
秃猴属,ZHO,1189,GENUS,CITES_EU,
白鼻僧面猴,ZHO,5859,SPECIES,CITES_EU,
亚洲象,ZHO,5690,SPECIES,CITES_EU,
非洲象,ZHO,4521,SPECIES,CITES_EU,
毛丝鼠属,ZHO,1942,GENUS,CITES_EU,
兔豚鼠,ZHO,8987,SPECIES,CITES_EU,
刺豚鼠,ZHO,4693,SPECIES,CITES_EU,
墨西哥树豪猪,ZHO,5368,SPECIES,CITES_EU,
多刺卷尾豪猪,ZHO,7122,SPECIES,CITES_EU,
刺巢鼠,ZHO,9566,SPECIES,CITES_EU,
费氏拟鼠,ZHO,10382,SPECIES,CITES_EU,
伪沼鼠,ZHO,4523,SPECIES,CITES_EU,
中澳白尾鼠,ZHO,5898,SPECIES,CITES_EU,
墨西哥草原犬鼠,ZHO,7981,SPECIES,CITES_EU,
巨松鼠属,ZHO,1534,GENUS,CITES_EU,
长尾旱獭,ZHO,5312,SPECIES,CITES_EU,
喜马拉雅旱獭,ZHO,9329,SPECIES,CITES_EU,
鲸目,ZHO,136,ORDER,CITES_EU,
儒艮,ZHO,3515,SPECIES,CITES_EU,
亚马孙海牛,ZHO,9454,SPECIES,CITES_EU,
美洲海牛,ZHO,4548,SPECIES,CITES_EU,
非洲海牛,ZHO,4306,SPECIES,CITES_EU,
奥岛鸭,ZHO,10928,SPECIES,CITES_EU,
褐鸭,ZHO,6426,SPECIES,CITES_EU,
莱岛鸭,ZHO,9799,SPECIES,CITES_EU,
坎岛鸭,ZHO,3253,SPECIES,CITES_EU,
白翅栖鸭,ZHO,9079,SPECIES,CITES_EU,
夏威夷黑雁,ZHO,4174,SPECIES,CITES_EU,
粉头鸭,ZHO,9052,SPECIES,CITES_EU,
马岛鸭,ZHO,5867,SPECIES,CITES_EU,
花脸鸭,ZHO,10921,SPECIES,CITES_EU,
加拿大黑雁阿留申亚种,ZHO,12303,SUBSPECIES,CITES_EU,
红胸黑雁,ZHO,11171,SPECIES,CITES_EU,
扁嘴天鹅,ZHO,5645,SPECIES,CITES_EU,
黑颈天鹅,ZHO,4108,SPECIES,CITES_EU,
西印度树鸭,ZHO,4624,SPECIES,CITES_EU,
白头硬尾鸭,ZHO,7880,SPECIES,CITES_EU,
瘤鸭,ZHO,7522,SPECIES,CITES_EU,
黑腹树鸭,ZHO,10553,SPECIES,CITES_EU,
茶色树鸭,ZHO,5686,SPECIES,CITES_EU,
钩嘴铜色蜂鸟,ZHO,10946,SPECIES,CITES_EU,
双纹石鸻,ZHO,3318,SPECIES,CITES_EU,
遗鸥,ZHO,9314,SPECIES,CITES_EU,
极北杓鹬,ZHO,5141,SPECIES,CITES_EU,
细嘴杓鹬,ZHO,7401,SPECIES,CITES_EU,
小青脚鹬,ZHO,7520,SPECIES,CITES_EU,
鲸头鹳,ZHO,3272,SPECIES,CITES_EU,
东方白鹳,ZHO,5126,SPECIES,CITES_EU,
裸颈鹳,ZHO,6057,SPECIES,CITES_EU,
白鹮鹳,ZHO,10149,SPECIES,CITES_EU,
黑鹳,ZHO,5581,SPECIES,CITES_EU,
鼠狐猴科,ZHO,390,FAMILY,CITES_EU,
隐鹮,ZHO,7558,SPECIES,CITES_EU,
朱鹮,ZHO,9080,SPECIES,CITES_EU,
美洲红鹮,ZHO,6234,SPECIES,CITES_EU,
秃鹮,ZHO,7519,SPECIES,CITES_EU,
白琵鹭,ZHO,8745,SPECIES,CITES_EU,
尼科巴鸠,ZHO,7286,SPECIES,CITES_EU,
红喉皇鸠,ZHO,11206,SPECIES,CITES_EU,
吕宋鸡鸠,ZHO,4623,SPECIES,CITES_EU,
凤冠鸠属,ZHO,2606,GENUS,CITES_EU,
粉红鸽,ZHO,5950,SPECIES,CITES_EU,
棕颈犀鸟,ZHO,4768,SPECIES,CITES_EU,
双角犀鸟,ZHO,5527,SPECIES,CITES_EU,
盔犀鸟,ZHO,5769,SPECIES,CITES_EU,
淡喉皱盔犀鸟,ZHO,8271,SPECIES,CITES_EU,
皱盔犀鸟属,ZHO,1127,GENUS,CITES_EU,
凤头犀鸟属,ZHO,1064,GENUS,CITES_EU,
斑犀鸟属,ZHO,1777,GENUS,CITES_EU,
白冠犀鸟属,ZHO,2204,GENUS,CITES_EU,
犀鸟属,ZHO,1753,GENUS,CITES_EU,
斑嘴犀鸟属,ZHO,1340,GENUS,CITES_EU,
拟皱盔犀鸟属,ZHO,1106,GENUS,CITES_EU,
冠蕉鹃属,ZHO,1785,GENUS,CITES_EU,
西班牙雕,ZHO,9871,SPECIES,CITES_EU,
白肩雕,ZHO,6741,SPECIES,CITES_EU,
古巴钩嘴鸢,ZHO,32735,SPECIES,CITES_EU,
白尾海雕,ZHO,10804,SPECIES,CITES_EU,
角雕,ZHO,3792,SPECIES,CITES_EU,
菲律宾雕,ZHO,9919,SPECIES,CITES_EU,
加州神鹫,ZHO,10054,SPECIES,CITES_EU,
安第斯神鹫,ZHO,4494,SPECIES,CITES_EU,
王鹫,ZHO,3507,SPECIES,CITES_EU,
塞舌尔隼,ZHO,7466,SPECIES,CITES_EU,
印度猎隼,ZHO,8607,SPECIES,CITES_EU,
马岛隼,ZHO,9441,SPECIES,CITES_EU,
游隼,ZHO,6244,SPECIES,CITES_EU,
毛里求斯隼,ZHO,3922,SPECIES,CITES_EU,
矛隼,ZHO,7821,SPECIES,CITES_EU,
红嘴凤冠雉,ZHO,4267,SPECIES,CITES_EU,
阿拉戈盔嘴雉,ZHO,8933,SPECIES,CITES_EU,
角冠雉,ZHO,7743,SPECIES,CITES_EU,
白翅冠雉,ZHO,11162,SPECIES,CITES_EU,
黑额鸣冠雉,ZHO,7468,SPECIES,CITES_EU,
鸣冠雉,ZHO,7109,SPECIES,CITES_EU,
蓝嘴凤冠雉,ZHO,5251,SPECIES,CITES_EU,
黄瘤凤冠雉,ZHO,3747,SPECIES,CITES_EU,
肉垂凤冠雉,ZHO,9428,SPECIES,CITES_EU,
大凤冠雉,ZHO,4524,SPECIES,CITES_EU,
纯色小冠雉,ZHO,7506,SPECIES,CITES_EU,
盔凤冠雉,ZHO,10359,SPECIES,CITES_EU,
紫冠雉,ZHO,4262,SPECIES,CITES_EU,
山冠雉,ZHO,3745,SPECIES,CITES_EU,
塚雉,ZHO,10947,SPECIES,CITES_EU,
彩雉,ZHO,7308,SPECIES,CITES_EU,
山齿鹑里氏亚种,ZHO,12330,SUBSPECIES,CITES_EU,
白马鸡,ZHO,3446,SPECIES,CITES_EU,
褐马鸡,ZHO,7364,SPECIES,CITES_EU,
棕尾虹雉,ZHO,8334,SPECIES,CITES_EU,
绿尾虹雉,ZHO,10702,SPECIES,CITES_EU,
白尾梢虹雉,ZHO,7602,SPECIES,CITES_EU,
爱氏鹇,ZHO,9556,SPECIES,CITES_EU,
蓝腹鹇,ZHO,10320,SPECIES,CITES_EU,
巴拉望孔雀雉,ZHO,10731,SPECIES,CITES_EU,
冠眼斑雉,ZHO,5408,SPECIES,CITES_EU,
白颈长尾雉,ZHO,7610,SPECIES,CITES_EU,
黑颈长尾雉,ZHO,3223,SPECIES,CITES_EU,
黑长尾雉,ZHO,6085,SPECIES,CITES_EU,
里海雪鸡,ZHO,8323,SPECIES,CITES_EU,
