LAW_NUM,RANK_NAME,REC_ID,LISTING,EFFECTIVE_FROM,PARTY_ISO2,IS_CURRENT,HASH_NOTE,POPULATIONS_ISO2,EXCLUDEDpopulations_ISO,IS_INCLUSION,INCLUDED_IN,RANK,EXCLUDED_REC_IDS,FULL_NOTE_EN
98,SPECIES,7949,A,22/08/2005,,0,,,,0,,,,"Excludes the domesticated form referenced as <i>Equus asinus</i>, which is not subject to the provisions of this Regulation"
82,SPECIES,7949,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,7949,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,7949,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,7950,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,7950,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,7950,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,7950,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,7950,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,7950,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,7950,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,7950,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,7950,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,7951,A,15/12/2012,,0,,,,0,,,,(including synonym <i>Equus onager</i>)
139,SPECIES,7951,A,14/02/2012,,0,,,,0,,,,(including synonym <i>Equus onager</i>)
138,SPECIES,7951,A,15/08/2010,,0,,,,0,,,,(including synonym <i>Equus onager</i>)
137,SPECIES,7951,A,22/05/2009,,0,,,,0,,,,(including synonym <i>Equus onager</i>)
100,SPECIES,7951,A,11/04/2008,,0,,,,0,,,,(including synonym <i>Equus onager</i>)
98,SPECIES,7951,B,22/08/2005,,0,,,,0,,,,As <i>Equus onager</i> (including <i>E. o. hemippus</i> and <i>E. o. kulan</i>)
98,SPECIES,7951,A,22/08/2005,,0,,,,0,,,,As <i>Equus hemionus</i> and <i>Equus onager khur</i> 
82,SPECIES,7951,B,30/08/2003,,0,,,,0,,,,As <i>Equus onager</i> (including <i>E. o. hemippus</i> and <i>E. o. kulan</i>)
82,SPECIES,7951,A,30/08/2003,,0,,,,0,,,,As <i>Equus hemionus</i> and <i>Equus onager khur</i> 
29,SPECIES,7951,B,18/12/2000,,0,,,,0,,,,As <i>Equus onager</i> (including <i>E. o. hemippus</i> and <i>E. o. kulan</i>)
29,SPECIES,7951,A,18/12/2000,,0,,,,0,,,,As <i>Equus hemionus</i> and <i>Equus onager khur</i> 
8,SPECIES,7951,B,01/06/1997,,0,,,,0,,,,As <i>Equus onager</i> (including <i>E. o. hemippus</i> and <i>E. o. kulan</i>)
8,SPECIES,7951,A,01/06/1997,,0,,,,0,,,,As <i>Equus hemionus</i> and <i>Equus onager khur</i> 
140,SUBSPECIES,7952,A,15/12/2012,,0,,,,0,,,,
139,SUBSPECIES,7952,A,14/02/2012,,0,,,,0,,,,
138,SUBSPECIES,7952,A,15/08/2010,,0,,,,0,,,,
137,SUBSPECIES,7952,A,22/05/2009,,0,,,,0,,,,
100,SUBSPECIES,7952,A,11/04/2008,,0,,,,0,,,,
98,SUBSPECIES,7952,A,22/08/2005,,0,,,,0,,,,
82,SUBSPECIES,7952,A,30/08/2003,,0,,,,0,,,,
29,SUBSPECIES,7952,A,18/12/2000,,0,,,,0,,,,
8,SUBSPECIES,7952,A,01/06/1997,,0,,,,0,,,,
140,SUBSPECIES,7955,A,15/12/2012,,0,,,,0,,,,
139,SUBSPECIES,7955,A,14/02/2012,,0,,,,0,,,,
138,SUBSPECIES,7955,A,15/08/2010,,0,,,,0,,,,
137,SUBSPECIES,7955,A,22/05/2009,,0,,,,0,,,,
100,SUBSPECIES,7955,A,11/04/2008,,0,,,,0,,,,
98,SUBSPECIES,7955,A,22/08/2005,,0,,,,0,,,,
82,SUBSPECIES,7955,A,30/08/2003,,0,,,,0,,,,
29,SUBSPECIES,7955,A,18/12/2000,,0,,,,0,,,,
8,SUBSPECIES,7955,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,7953,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,7953,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,7953,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,7953,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,7953,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,7953,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,7953,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,7953,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,7953,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,7956,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,7956,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,7956,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,7956,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,7956,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,7956,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,7956,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,7956,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,7956,A,01/06/1997,,0,,,,0,,,,
140,SUBSPECIES,7958,B,15/12/2012,,0,,,,0,,,,
139,SUBSPECIES,7958,B,14/02/2012,,0,,,,0,,,,
138,SUBSPECIES,7958,B,15/08/2010,,0,,,,0,,,,
137,SUBSPECIES,7958,B,22/05/2009,,0,,,,0,,,,
100,SUBSPECIES,7958,B,11/04/2008,,0,,,,0,,,,
98,SUBSPECIES,7958,B,22/08/2005,,0,,,,0,,,,
82,SUBSPECIES,7958,B,30/08/2003,,0,,,,0,,,,
29,SUBSPECIES,7958,B,18/12/2000,,0,,,,0,,,,
8,SUBSPECIES,7958,B,01/06/1997,,0,,,,0,,,,
140,SUBSPECIES,7959,A,15/12/2012,,0,,,,0,,,,
139,SUBSPECIES,7959,A,14/02/2012,,0,,,,0,,,,
138,SUBSPECIES,7959,A,15/08/2010,,0,,,,0,,,,
137,SUBSPECIES,7959,A,22/05/2009,,0,,,,0,,,,
100,SUBSPECIES,7959,A,11/04/2008,,0,,,,0,,,,
98,SUBSPECIES,7959,A,22/08/2005,,0,,,,0,,,,
82,SUBSPECIES,7959,A,30/08/2003,,0,,,,0,,,,
29,SUBSPECIES,7959,A,18/12/2000,,0,,,,0,,,,
8,SUBSPECIES,7959,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8070,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,8070,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,8070,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,8070,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,8070,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,8070,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,8070,B,30/08/2003,,0,,,,0,,,,
29,SPECIES,8070,B,18/12/2000,,0,,,,0,,,,
8,SPECIES,8070,B,01/06/1997,,0,,,,0,,,,
140,SPECIES,8077,D,15/12/2012,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
139,SPECIES,8077,D,14/02/2012,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
138,SPECIES,8077,D,15/08/2010,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
137,SPECIES,8077,D,22/05/2009,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
100,SPECIES,8077,D,11/04/2008,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
98,SPECIES,8077,D,22/08/2005,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
82,SPECIES,8077,D,30/08/2003,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
29,SPECIES,8077,D,18/12/2000,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
8,SPECIES,8077,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
83,SPECIES,8077,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
140,SPECIES,8079,D,15/12/2012,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
139,SPECIES,8079,D,14/02/2012,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
138,SPECIES,8079,D,15/08/2010,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
137,SPECIES,8079,D,22/05/2009,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
100,SPECIES,8079,D,11/04/2008,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
98,SPECIES,8079,D,22/08/2005,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
82,SPECIES,8079,D,30/08/2003,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
29,SPECIES,8079,D,18/12/2000,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
8,SPECIES,8079,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
83,SPECIES,8079,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
140,SPECIES,8089,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8089,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8089,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8089,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8089,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8089,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8089,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8089,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8089,A,01/06/1997,,0,,,,0,,,,
100,SPECIES,8100,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,8100,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,8100,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,8100,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,8100,C,01/06/1997,GH,0,,,,0,,,,
100,SPECIES,8101,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,8101,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,8101,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,8101,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,8101,C,01/06/1997,GH,0,,,,0,,,,
100,SPECIES,8102,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,8102,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,8102,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,8102,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,8102,C,01/06/1997,GH,0,,,,0,,,,
140,SPECIES,38526,D,15/12/2012,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only. Frequently traded as <i>Estrilda melanotis</i>"
139,SPECIES,38526,D,14/02/2012,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only. Frequently traded as <i>Estrilda melanotis</i>"
138,SPECIES,38526,D,15/08/2010,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only. Frequently traded as <i>Estrilda melanotis</i>"
137,SPECIES,38526,D,22/05/2009,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only. Frequently traded as <i>Estrilda melanotis</i>"
100,SPECIES,38526,D,11/04/2008,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only. Frequently traded as <i>Estrilda melanotis</i>"
98,SPECIES,38526,D,22/08/2005,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only. Frequently traded as <i>Estrilda melanotis</i>"
82,SPECIES,38526,D,30/08/2003,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only. Frequently traded as <i>Estrilda melanotis</i>"
100,SPECIES,8105,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,8105,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,8105,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,8105,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,8105,C,01/06/1997,GH,0,,,,0,,,,
82,SPECIES,8158,DELD,30/08/2003,,0,,,,0,,,,
29,SPECIES,8158,D,18/12/2000,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
8,SPECIES,8158,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
83,SPECIES,8158,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
140,SPECIES,8170,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,8170,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,8170,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,8170,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,8170,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,8170,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,8170,B,30/08/2003,,0,,,,0,,,,
29,SPECIES,8170,B,18/12/2000,,0,,,,0,,,,
8,SPECIES,8170,B,01/06/1997,,0,,,,0,,,,
140,SPECIES,13004,D,15/12/2012,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
139,SPECIES,13004,D,14/02/2012,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
138,SPECIES,13004,D,15/08/2010,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
137,SPECIES,13004,D,22/05/2009,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
100,SPECIES,13004,D,11/04/2008,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
98,SPECIES,13004,D,22/08/2005,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
82,SPECIES,13004,D,30/08/2003,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
29,SPECIES,13004,D,18/12/2000,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
8,SPECIES,13004,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
83,SPECIES,13004,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
140,SPECIES,8263,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8263,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8263,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8263,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8263,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8263,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8263,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8263,A,18/12/2000,,0,,,,0,,,,
140,SPECIES,23466,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,23466,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,23466,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,23466,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,23466,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,23466,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,23466,B,30/08/2003,,0,,,,0,,,,
29,SPECIES,23466,B,18/12/2000,,0,,,,0,,,,
8,SPECIES,23466,B,01/06/1997,,0,,,,0,,,,
100,SPECIES,8320,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,8320,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,8320,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,8320,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,8320,C,01/06/1997,GH,0,,,,0,,,,
100,SPECIES,8321,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,8321,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,8321,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,8321,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,8321,C,01/06/1997,GH,0,,,,0,,,,
100,SPECIES,8322,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,8322,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,8322,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,8322,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,8322,C,01/06/1997,GH,0,,,,0,,,,
100,SPECIES,8323,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,8323,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,8323,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,8323,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,8323,C,01/06/1997,GH,0,,,,0,,,,
82,SPECIES,8326,DELD,30/08/2003,,0,,,,0,,,,
29,SPECIES,8326,D,18/12/2000,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
8,SPECIES,8326,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
83,SPECIES,8326,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
100,SPECIES,8324,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,8324,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,8324,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,8324,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,8324,C,01/06/1997,GH,0,,,,0,,,,
140,SPECIES,8327,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,8327,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,8327,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,8327,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,8327,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,8327,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,8327,B,30/08/2003,,0,,,,0,,,,
29,SPECIES,8327,B,18/12/2000,,0,,,,0,,,,
8,SPECIES,8327,B,01/06/1997,,0,,,,0,,,,
140,SPECIES,8429,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8429,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8429,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8429,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8429,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8429,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8429,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8429,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8429,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8444,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8444,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8444,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8444,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8444,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8444,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8444,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8444,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8444,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8447,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8447,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8447,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8447,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8447,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8447,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8447,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8447,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8447,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8449,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8449,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8449,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8449,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8449,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8449,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8449,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8449,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8449,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8451,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8451,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8451,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8451,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8451,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8451,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8451,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8451,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8451,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8456,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8456,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8456,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8456,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8456,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8456,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8456,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8456,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8456,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8460,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8460,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8460,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8460,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8460,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8460,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8460,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8460,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8460,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8464,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8464,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8464,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8464,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8464,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8464,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8464,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8464,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8464,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8465,B,15/12/2012,,0,,,SC,0,,,,"All populations, except that of the Seychelles"
140,SPECIES,8465,A,15/12/2012,,0,,SC,,0,,,,Population of the Seychelles
139,SPECIES,8465,B,14/02/2012,,0,,,SC,0,,,,"All populations, except that of the Seychelles"
139,SPECIES,8465,A,14/02/2012,,0,,SC,,0,,,,Population of the Seychelles
138,SPECIES,8465,B,15/08/2010,,0,,,SC,0,,,,"All populations, except that of the Seychelles"
138,SPECIES,8465,A,15/08/2010,,0,,SC,,0,,,,Population of the Seychelles
137,SPECIES,8465,B,22/05/2009,,0,,,SC,0,,,,"All populations, except that of the Seychelles"
137,SPECIES,8465,A,22/05/2009,,0,,SC,,0,,,,Population of the Seychelles
100,SPECIES,8465,B,11/04/2008,,0,,,SC,0,,,,"All populations, except that of the Seychelles"
100,SPECIES,8465,A,11/04/2008,,0,,SC,,0,,,,Population of the Seychelles
98,SPECIES,8465,B,22/08/2005,,0,,,SC,0,,,,"All populations, except that of the Seychelles"
98,SPECIES,8465,A,22/08/2005,,0,,SC,,0,,,,Population of the Seychelles
82,SPECIES,8465,B,30/08/2003,,0,,,SC,0,,,,"All populations, except that of the Seychelles"
82,SPECIES,8465,A,30/08/2003,,0,,SC,,0,,,,Population of the Seychelles
29,SPECIES,8465,B,18/12/2000,,0,,,SC,0,,,,"All populations, except that of the Seychelles"
29,SPECIES,8465,A,18/12/2000,,0,,SC,,0,,,,Population of the Seychelles
8,SPECIES,8465,B,01/06/1997,,0,,,SC,0,,,,"All populations, except that of the Seychelles"
8,SPECIES,8465,A,01/06/1997,,0,,SC,,0,,,,Population of the Seychelles
140,SPECIES,8467,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8467,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8467,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8467,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8467,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8467,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8467,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8467,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8467,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8468,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8468,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8468,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8468,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8468,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8468,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8468,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8468,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8468,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8469,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8469,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8469,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8469,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8469,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8469,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8469,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8469,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8469,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8472,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8472,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8472,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8472,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8472,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8472,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8472,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8472,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8472,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8475,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8475,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8475,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8475,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8475,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8475,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8475,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8475,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8475,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8477,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8477,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8477,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8477,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8477,A,11/04/2008,,0,,,,0,,,,
